gene,SRR27614996,SRR27614997,SRR27614998,SRR27614999,SRR27615000,SRR27615001,SRR27615002,SRR27615007,SRR27615008,SRR27615009,SRR27615010,SRR27615011
Gm39835,0,1,0,0,0,0,0,0,0,0,1,0
Gm39837,0,0,0,0,0,0,0,0,0,0,0,0
Gm39839,0,1,0,0,1,0,0,0,0,0,2,0
Gm39840,3,0,0,0,0,4,0,1,3,8,5,4
Gm39841,0,0,0,0,0,0,0,0,0,6,0,3
Gm39842,0,0,3,0,0,0,0,0,0,0,0,0
Gm39843,0,0,0,0,0,0,0,0,0,0,0,0
Gm39845,0,0,0,0,0,0,0,0,0,0,0,0
Gm39847,0,0,4,0,0,4,0,0,2,0,0,0
Gm39848,0,0,0,0,0,0,0,0,0,0,0,0
Gm39849,0,0,0,0,0,0,0,0,0,0,0,0
Gm3985,0,0,0,0,0,0,0,0,0,0,0,0
Gm39850,0,0,0,0,0,0,1,0,0,0,2,2
Gm39851,0,0,0,0,0,0,0,0,0,0,0,0
Gm39852,0,0,0,0,0,0,0,0,0,0,0,0
Gm39853,0,0,4,2,3,6,0,0,1,4,0,8
Gm39854,0,0,0,0,0,0,0,0,0,0,0,0
Gm39856,0,0,0,0,0,0,0,0,0,0,0,0
Gm39857,0,0,0,0,0,0,0,0,0,3,0,0
Gm39858,0,0,0,0,0,0,0,0,0,0,0,0
Gm39859,65,42,51,28,19,37,26,15,28,28,17,48
Gm39860,264,172,253,136,104,143,168,121,159,191,160,174
Gm39861,0,1,0,8,0,0,1,0,2,2,5,2
Gm39864,0,0,0,0,0,0,0,0,0,0,0,0
Gm39865,0,0,0,0,0,0,0,0,0,0,0,0
Gm39866,0,0,0,0,0,0,0,0,0,0,0,0
Gm39867,0,0,0,0,0,0,0,0,0,0,0,0
Gm39868,0,0,0,0,0,0,0,0,0,0,1,0
Gm39869,0,0,0,0,0,0,0,0,0,0,0,0
Gm39870,0,0,0,0,0,0,0,0,0,0,0,0
Gm39871,0,0,0,0,0,0,0,0,0,0,1,0
Gm39872,0,0,0,0,1,0,0,0,0,0,0,1
Gm39874,7,1,6,1,5,4,6,0,9,3,10,3
Gm39876,0,2,4,5,6,3,11,4,2,6,2,2
Gm39877,0,0,0,0,0,0,0,0,0,0,0,0
Gm39880,0,0,0,0,0,0,0,0,0,0,0,0
Gm39881,0,0,0,0,0,0,0,0,0,0,0,0
Gm39882,0,0,0,0,0,0,0,0,0,0,0,0
Gm39884,0,0,0,0,0,0,0,0,0,0,0,0
Gm39885,10,0,9,1,4,0,0,2,3,1,0,3
Gm39886,0,0,0,0,0,0,0,0,0,0,0,0
Gm39887,3,1,3,3,0,5,2,1,0,4,8,2
Gm39888,0,0,0,0,0,0,0,0,0,0,0,0
Gm39890,0,0,0,0,0,0,0,0,0,0,0,0
Gm39895,0,0,0,0,0,0,0,0,0,0,0,0
Gm39896,0,0,0,0,0,0,0,0,0,0,0,0
Gm39898,0,0,0,0,1,0,0,0,3,5,1,4
Gm39900,0,0,0,0,0,0,0,0,0,0,3,0
Gm39902,0,0,0,0,0,0,0,0,0,0,0,0
Gm39903,0,0,0,0,0,0,0,0,0,0,0,0
Gm39904,0,0,0,0,0,0,0,0,0,0,0,0
Gm39905,0,0,0,0,0,0,0,0,0,0,0,0
Gm39908,8,1,2,0,2,3,1,0,0,0,3,0
Gm39909,0,0,0,0,0,0,0,0,0,0,0,0
Gm39910,0,0,0,0,0,0,0,0,0,0,0,0
Gm39911,0,0,0,0,0,0,0,0,0,0,0,0
Gm39912,0,0,7,0,0,0,0,0,0,0,0,0
Gm39913,0,0,0,0,0,0,0,0,1,0,0,0
Gm39914,0,0,0,0,0,0,0,0,0,0,0,0
Gm39916,0,0,0,0,0,0,0,0,0,0,0,0
Gm39918,0,0,0,0,0,0,0,0,3,0,1,0
Gm39919,0,0,0,0,0,0,0,0,0,0,0,0
Gm39920,0,0,0,0,0,0,0,0,0,0,0,0
Gm39922,32,13,6,5,1,1,13,12,7,8,2,12
Gm39923,0,0,2,0,0,0,1,0,0,0,0,0
Gm39927,0,0,0,0,0,0,0,0,0,0,0,0
Gm39928,7,0,2,0,0,0,0,0,0,0,0,0
Gm39929,0,0,0,0,0,0,1,1,0,2,0,1
Gm3993,0,0,0,0,0,0,0,0,0,0,0,0
Gm39931,17,3,14,1,5,7,1,5,1,2,4,15
Gm39932,0,0,0,0,0,0,0,0,0,0,0,0
Gm39933,0,0,0,0,0,0,0,0,0,0,0,0
Gm39936,0,0,0,0,2,0,0,0,0,0,0,0
Gm39937,1,0,0,1,0,8,4,0,3,2,1,3
Gm39938,5,0,8,0,5,0,4,1,1,0,3,3
Gm39940,0,0,0,0,0,0,0,0,0,0,0,0
Gm39941,0,6,0,1,0,0,0,0,0,0,0,0
Gm39942,0,0,0,0,0,0,0,0,0,0,0,0
Gm39943,0,0,0,0,0,0,0,0,0,0,0,0
Gm39944,0,0,0,0,0,0,0,0,0,0,0,0
Gm39951,0,0,5,2,4,0,2,1,0,5,3,0
Gm39952,0,0,0,0,0,0,0,0,0,0,0,2
Gm39954,3,5,9,4,10,5,4,1,2,15,6,3
Gm39955,0,0,0,0,0,0,0,0,0,0,0,0
Gm39956,0,0,0,0,0,0,0,0,0,0,0,0
Gm39957,19,15,20,5,4,8,8,3,15,9,8,8
Gm39959,0,0,0,0,0,1,0,0,0,0,0,2
Gm39960,0,0,0,0,0,0,0,0,0,0,0,0
Gm39961,1,1,0,1,0,0,0,0,0,0,0,7
Gm39962,0,0,0,0,0,0,0,0,0,0,0,0
Gm39963,0,5,0,0,0,0,0,0,0,0,0,0
Gm39965,0,0,0,0,0,0,0,0,0,0,0,0
Gm39966,20,10,18,0,1,5,15,10,6,3,3,6
Gm39970,0,0,0,0,0,0,0,0,0,0,0,0
Gm39974,2,0,0,0,0,0,3,0,0,0,4,3
Gm39984,0,1,0,0,0,0,0,0,0,0,0,0
Gm39985,0,0,0,0,0,0,2,1,0,1,0,1
Gm39988,0,0,0,0,0,0,0,0,0,0,0,0
Gm39990,0,0,3,0,0,0,3,0,0,3,4,1
Gm39991,0,0,0,0,0,0,0,0,0,0,0,0
Gm39992,0,0,0,0,0,0,0,0,0,0,0,0
Gm39993,0,0,0,0,0,0,0,0,0,0,0,0
Gm39994,0,0,0,0,0,0,0,0,0,0,0,0
Gm39999,0,0,0,0,0,0,0,0,0,0,0,0
Gm40000,0,0,0,0,0,0,0,0,0,0,0,0
Gm40001,0,0,0,0,0,0,0,0,0,0,0,0
Gm40002,0,0,0,0,0,0,0,0,0,0,0,0
Gm40003,0,0,0,0,0,0,0,0,0,0,0,0
Gm40005,0,0,0,0,0,0,0,0,0,0,0,0
Gm40006,0,0,0,0,0,0,0,0,0,0,0,0
Gm40007,122,119,154,90,48,119,101,94,82,112,97,115
Gm40008,0,0,0,0,0,0,0,0,0,0,0,0
Gm40009,0,0,0,0,0,0,0,0,0,0,0,0
Gm40010,0,0,0,0,0,0,0,0,0,0,0,0
Gm40011,0,0,0,0,0,0,0,0,0,0,0,0
Gm40016,0,0,0,0,0,0,0,0,0,0,0,0
Gm40017,0,0,0,0,0,0,0,0,0,0,0,0
Gm40019,0,0,0,0,0,0,0,0,0,0,0,0
Gm40025,0,0,0,0,0,0,0,0,0,0,0,0
Gm40026,0,0,0,0,0,0,0,0,0,0,0,0
Gm40027,0,0,0,0,0,0,0,0,0,0,0,0
Gm40028,0,0,0,0,0,0,0,0,0,0,0,0
Gm40029,0,0,0,0,0,0,0,0,0,0,0,0
Gm40030,0,0,0,0,0,0,0,0,0,0,0,0
Gm40031,0,0,0,0,0,0,0,0,0,0,0,0
Gm40032,0,0,0,0,0,0,0,0,0,0,0,0
Gm40033,1,0,0,0,0,0,0,0,0,0,0,0
Gm40034,0,0,0,0,0,0,0,0,0,0,0,0
Gm40035,0,0,0,0,0,0,0,0,0,0,0,0
Gm40036,0,0,0,0,0,0,0,0,0,0,0,0
Gm40038,0,0,0,0,0,0,0,0,0,0,0,0
Gm40039,0,4,9,0,0,0,0,0,0,0,6,0
Gm40040,0,0,0,0,0,0,0,0,0,0,0,0
Gm40042,0,0,0,0,0,0,0,0,0,0,0,0
Gm40043,0,0,0,0,0,0,0,0,0,0,0,0
Gm40044,1,0,0,0,0,0,0,0,0,0,0,0
Gm40047,0,0,0,0,0,0,0,0,0,0,0,0
Gm40048,0,0,0,0,0,0,0,0,0,0,0,0
Gm40050,0,0,0,0,0,0,0,2,0,0,5,0
Gm40052,0,0,0,0,0,0,0,0,0,0,0,0
Gm40053,0,0,2,0,0,1,1,0,1,2,5,0
Gm40054,0,0,0,0,0,0,0,0,0,0,0,0
Gm40055,0,0,0,0,0,0,0,0,0,0,0,0
Gm40056,0,0,0,0,0,0,0,0,0,0,0,0
Gm40057,0,0,0,0,0,0,0,0,0,0,0,0
Gm40059,0,0,0,0,0,0,0,0,0,0,0,0
Gm40061,3,2,12,5,5,2,0,0,4,2,9,13
Gm40062,0,0,0,0,0,0,0,0,0,0,0,0
Gm40063,0,0,0,0,0,0,0,0,0,0,0,0
Gm40064,0,0,0,0,0,0,0,0,0,0,0,0
Gm40066,0,0,0,0,0,0,5,0,0,0,0,0
Gm40067,0,0,0,0,0,0,0,0,0,0,0,0
Gm40068,0,0,0,0,0,0,0,0,0,0,0,0
Gm40070,0,0,0,0,0,0,0,0,0,0,0,0
Gm40071,0,0,0,0,0,0,0,0,0,0,0,0
Gm40072,0,0,0,0,0,0,0,0,0,0,0,0
Gm40075,0,0,0,0,0,0,0,0,0,0,0,0
Gm40076,0,0,0,0,0,0,0,0,0,0,0,0
Gm40078,0,0,0,1,0,0,0,0,0,6,0,0
Gm40079,0,0,0,0,0,0,0,0,0,0,0,0
Gm40080,19,22,16,26,8,22,33,12,7,20,18,18
Gm40082,0,0,0,0,2,0,0,0,0,0,0,0
Gm40083,0,0,0,0,0,0,0,0,0,0,0,0
Gm40084,0,0,0,0,0,0,0,0,0,0,0,0
Gm40085,22,6,8,15,0,3,4,13,13,13,12,12
Gm40086,0,0,0,0,0,0,0,0,0,0,0,0
Gm40089,3,0,7,0,2,3,3,0,1,7,0,2
Gm40090,0,1,2,1,0,0,0,0,0,1,3,0
Gm40091,0,4,0,0,0,5,0,0,0,1,0,0
Gm40093,0,0,2,0,0,0,0,0,0,0,0,0
Gm40094,0,0,0,0,0,0,0,0,0,0,0,0
Gm40095,37,19,63,4,1,19,17,8,15,35,34,56
Gm40096,28,12,22,25,5,15,10,11,9,15,19,14
Gm40097,4,0,0,0,0,0,0,0,0,0,0,0
Gm40099,0,0,0,0,0,0,0,0,0,0,0,0
Gm40100,0,0,0,0,3,0,1,0,0,0,0,0
Gm40101,0,0,0,0,0,0,0,0,0,0,0,0
Gm40102,0,0,0,0,0,0,0,0,0,0,0,0
Gm40103,2,3,1,0,0,0,3,0,0,5,7,2
Gm40104,0,0,0,0,0,0,0,0,0,0,0,0
Gm40105,0,0,0,0,0,0,0,0,0,0,0,0
Gm40106,0,1,1,0,0,0,4,0,0,0,3,4
Gm40107,0,0,0,0,0,0,0,0,0,0,0,0
Gm40108,0,0,0,0,0,0,0,0,0,0,0,0
Gm40109,0,0,0,0,0,0,0,0,0,0,0,0
Gm40110,0,0,0,0,0,0,0,0,0,0,0,0
Gm40112,0,0,0,0,0,0,0,0,0,0,0,0
Gm40113,0,0,0,0,0,0,0,0,0,0,0,0
Gm40116,18,2,4,6,0,4,4,8,4,11,11,9
Gm40118,0,0,0,0,0,0,0,0,0,0,0,0
Gm40120,0,0,0,0,0,0,0,0,0,0,0,0
Gm40121,2,0,1,0,0,0,0,0,0,0,0,0
Gm40122,0,0,0,0,0,0,0,0,0,0,0,0
Gm40124,0,0,0,0,0,0,0,4,0,0,0,0
Gm40125,0,0,0,0,0,0,0,0,0,0,0,0
Gm40126,33,41,29,18,22,19,10,12,27,32,28,32
Gm40128,0,0,0,0,0,0,5,0,2,1,0,0
Gm4013,6,8,8,0,6,0,8,1,7,9,15,6
Gm40130,0,0,3,0,0,0,0,0,0,0,0,0
Gm40131,0,0,0,0,0,0,0,0,0,0,0,0
Gm40133,0,0,0,0,0,0,0,0,0,0,0,0
Gm40134,0,0,0,2,0,0,0,0,1,0,3,0
Gm40137,0,0,0,0,0,0,0,0,0,0,0,0
Gm40138,0,0,1,0,0,0,0,0,0,0,0,0
Gm40140,0,0,0,0,0,0,0,0,0,0,0,0
Gm40143,0,0,0,0,0,0,0,0,0,0,0,0
Gm40144,0,0,0,0,0,0,0,0,0,0,0,0
Gm40145,0,0,0,0,0,0,0,0,0,0,0,0
Gm40146,0,0,0,0,0,0,0,0,0,0,0,0
Gm40147,0,0,0,0,0,0,2,0,0,0,0,0
Gm40148,0,0,0,0,0,0,0,0,0,0,0,0
Gm40149,0,0,0,0,0,0,0,0,0,0,0,0
Gm40150,21,1,17,5,17,12,21,14,9,20,11,11
Gm40151,4,0,5,0,1,4,0,2,4,4,3,10
Gm40153,0,0,0,0,0,0,0,0,0,0,0,0
Gm40155,0,0,0,0,0,0,0,0,0,0,0,0
Gm40156,0,0,0,0,0,0,0,0,0,0,0,0
Gm40158,0,2,7,0,3,0,3,0,0,1,1,0
Gm40159,0,0,0,0,0,0,0,0,0,0,0,0
Gm40160,0,0,0,0,0,0,0,0,0,0,0,0
Gm40161,0,0,0,0,0,0,0,0,0,0,0,0
Gm40163,0,0,0,2,0,3,0,0,0,0,0,0
Gm40164,0,0,0,0,0,0,0,0,0,0,0,0
Gm40166,0,0,0,0,0,0,0,0,0,0,0,0
Gm40167,2,8,5,4,0,4,3,6,0,0,0,5
Gm40169,0,0,0,0,0,0,0,0,0,0,0,0
Gm40171,0,0,0,0,0,0,0,0,0,0,0,0
Gm40172,0,0,0,0,0,0,0,0,0,0,0,0
Gm40173,0,0,0,0,0,0,0,0,0,0,0,0
Gm40174,0,0,0,0,0,0,0,0,0,0,0,0
Gm40175,0,0,0,0,0,0,0,0,0,0,0,0
Gm40176,0,0,0,0,0,0,0,0,0,0,0,0
Gm40178,0,0,0,0,0,0,0,0,0,0,0,0
Gm40179,8,0,4,4,0,0,0,0,0,3,0,0
Gm40180,0,0,0,0,0,0,0,0,0,0,0,0
Gm40181,0,0,0,0,0,0,0,0,0,0,0,0
Gm40182,0,0,0,0,0,0,0,0,0,0,0,0
Gm40184,0,0,0,0,0,0,0,0,0,0,0,0
Gm40185,0,0,0,0,0,0,0,0,0,0,0,0
Gm40186,0,0,0,0,0,0,0,0,0,2,0,0
Gm40190,21,12,29,17,22,17,8,10,11,5,8,25
Gm40191,14,9,22,8,7,3,2,4,13,12,8,9
Gm40192,0,0,0,0,0,0,0,0,0,0,2,0
Gm40193,0,0,0,0,0,0,0,0,0,0,0,0
Gm40198,0,0,0,0,0,0,0,0,1,0,0,0
Gm40200,11,3,12,16,11,1,7,3,6,6,7,9
Gm40202,3,0,0,0,0,0,0,0,0,0,0,0
Gm40203,0,0,0,0,0,0,0,0,0,0,0,0
Gm40204,0,0,0,0,0,0,0,0,0,0,0,0
Gm40205,0,0,0,0,0,0,0,0,0,0,0,0
Gm40206,1,0,6,0,0,6,7,5,0,2,4,0
Gm40207,0,0,0,0,0,0,0,0,0,0,0,0
Gm40208,4,5,3,0,0,2,1,7,11,6,6,7
Gm40210,0,0,0,0,0,0,0,0,0,0,0,0
Gm40211,0,0,0,0,0,0,0,0,0,0,0,0
Gm40216,0,0,0,0,0,0,0,0,0,0,0,0
Gm40217,0,0,0,0,0,0,0,0,0,0,0,0
Gm40218,15,29,34,16,21,20,21,19,26,22,12,23
Gm40221,0,0,0,1,0,0,0,0,0,0,0,0
Gm40223,0,0,0,0,0,0,0,0,0,0,0,0
Gm40225,2,0,1,3,5,0,5,0,4,7,5,1
Gm40226,0,0,0,0,0,0,0,0,0,0,0,0
Gm40227,0,0,7,0,0,0,0,0,0,0,3,0
Gm40228,0,0,0,0,0,0,0,0,0,0,0,0
Gm40229,0,3,0,0,0,3,0,1,4,4,4,0
Gm40231,0,0,0,0,0,0,0,0,0,0,0,0
Gm40232,14,0,1,5,0,1,0,1,0,4,8,7
Gm40233,0,0,0,0,0,0,4,0,0,0,0,5
Gm40235,0,0,0,0,0,0,0,0,0,0,0,0
Gm40237,0,0,0,0,0,0,0,0,0,0,0,0
Gm40239,0,0,0,0,0,0,0,0,0,0,0,0
Gm40241,0,0,0,0,0,0,0,0,0,0,0,0
Gm40242,0,0,0,0,0,0,0,0,0,0,0,0
Gm40244,17,5,2,0,0,7,0,4,0,3,6,0
Gm40245,17,28,45,31,16,44,23,40,16,31,27,28
Gm40246,0,0,0,0,0,0,0,0,0,0,0,0
Gm40247,0,0,0,0,0,0,0,0,0,0,0,0
Gm40249,0,0,0,0,0,0,0,0,0,0,0,0
Gm40251,0,0,0,0,0,0,0,0,0,0,0,0
Gm40252,0,0,0,0,0,0,0,0,0,0,0,0
Gm40255,0,0,0,0,0,0,0,0,0,0,0,0
Gm40256,0,0,0,0,0,0,0,0,0,0,0,0
Gm40258,0,0,0,0,0,0,0,2,0,0,2,2
Gm40259,0,0,0,0,0,0,0,0,0,0,0,0
Gm40260,0,0,0,0,0,0,2,0,0,0,0,0
Gm40261,0,0,0,0,0,0,0,0,0,0,0,0
Gm40262,0,0,0,0,0,0,0,0,0,0,0,0
Gm40264,0,0,0,0,0,0,0,0,0,0,0,0
Gm40270,0,0,0,0,0,0,0,0,0,0,0,0
Gm40271,0,0,0,0,0,0,0,0,0,0,0,0
Gm40272,0,0,0,0,0,0,0,0,0,0,0,0
Gm40275,0,0,3,0,0,0,0,0,0,0,0,0
Gm40277,2,0,4,0,3,3,1,1,2,4,0,0
Gm40278,5,5,0,0,1,0,0,0,5,0,3,0
Gm40281,0,0,0,0,0,0,0,0,0,0,0,0
Gm40283,0,0,0,0,0,0,0,0,0,0,0,0
Gm40284,0,0,0,0,0,0,0,0,0,0,0,0
Gm40286,0,0,0,0,0,0,0,0,0,0,0,0
Gm40287,0,0,0,0,2,0,0,1,2,0,0,0
Gm40288,0,0,2,0,0,0,0,0,0,0,0,0
Gm40289,0,3,0,0,0,0,0,3,0,0,0,2
Gm40290,0,0,0,0,0,0,0,0,0,2,0,0
Gm40292,0,0,0,0,0,0,0,0,0,0,0,0
Gm40293,0,0,0,0,0,0,0,0,0,0,0,0
Gm40295,0,0,0,0,0,0,0,0,0,0,0,0
Gm40296,0,0,0,0,0,0,0,0,0,0,0,0
Gm40297,0,0,0,0,0,0,0,0,0,0,0,0
Gm40298,0,0,0,0,0,0,0,0,0,0,0,0
Gm40299,0,0,0,0,0,0,0,0,0,0,0,0
Gm40300,0,0,0,0,0,0,0,0,0,0,0,0
Gm40301,0,0,0,0,0,0,0,0,0,0,0,0
Gm40302,0,0,0,0,0,0,0,0,0,0,0,0
Gm40303,6,1,6,3,2,0,4,11,0,4,0,2
Gm40304,17,10,17,16,4,27,15,13,11,25,16,32
Gm40305,0,1,0,1,1,0,0,0,0,1,0,0
Gm40306,0,0,0,0,0,0,0,0,0,0,0,0
Gm40307,0,0,0,0,0,0,0,0,0,0,0,0
Gm40308,0,0,0,0,0,0,0,0,0,0,0,0
Gm40309,1250,847,1267,457,492,753,397,541,895,1027,1157,1233
Gm40310,26,23,29,9,5,6,18,10,17,26,25,33
Gm40312,0,0,0,0,0,4,0,0,0,0,0,9
Gm40314,0,0,0,0,0,0,0,0,0,0,0,0
Gm40315,0,1,0,1,0,2,2,7,10,4,7,4
Gm40316,0,0,0,0,0,0,0,0,0,0,0,0
Gm40320,0,0,0,0,0,0,0,0,0,0,0,0
Gm40321,0,0,0,0,0,0,0,0,0,0,0,3
Gm40323,0,0,0,0,0,0,0,0,0,0,0,0
Gm40324,0,0,0,0,0,0,0,0,0,0,0,0
Gm40325,0,0,0,6,0,0,0,0,0,1,3,0
Gm40327,0,0,0,0,0,0,0,0,0,0,0,0
Gm40328,0,0,0,0,0,0,0,0,0,0,0,0
Gm40329,0,0,0,0,0,0,0,0,0,0,0,0
Gm40330,0,0,0,0,0,0,0,0,0,0,0,0
Gm40331,1,0,0,0,0,0,0,0,0,0,0,0
Gm40332,14,18,6,5,0,10,1,1,2,1,15,2
Gm40333,0,0,0,0,0,0,0,0,0,0,0,0
Gm40334,0,0,0,0,0,0,0,0,0,0,0,0
Gm40336,0,0,0,0,0,0,0,0,0,0,0,0
Gm40337,0,0,0,0,0,0,0,0,0,0,0,0
Gm40338,0,0,0,0,0,0,0,0,0,0,0,0
Gm40339,0,0,0,0,0,0,0,0,0,0,0,0
Gm40340,0,0,0,0,0,0,0,0,0,0,0,0
Gm40345,20,13,17,0,4,4,14,8,4,16,8,5
Gm40346,839,623,922,406,376,468,427,420,454,606,585,679
Gm40347,0,0,0,0,0,0,0,0,0,0,0,0
Gm40348,0,0,0,0,0,0,0,0,0,0,0,0
Gm4035,0,0,0,0,0,0,0,0,0,1,0,0
Gm40352,0,0,0,0,0,0,0,0,0,0,0,0
Gm40353,8,10,18,1,9,7,1,2,7,13,2,9
Gm40356,0,0,0,0,0,0,0,0,0,0,0,0
Gm40357,0,11,1,6,0,4,0,0,1,3,5,0
Gm40358,0,0,0,0,0,0,0,0,0,0,0,0
Gm40359,0,0,0,0,0,0,0,0,0,0,0,0
Gm40361,0,0,0,0,0,0,0,0,0,0,0,0
Gm40362,0,0,0,0,0,0,0,0,4,3,0,0
Gm40363,0,0,0,0,0,0,0,0,0,0,0,0
Gm40364,0,0,0,0,0,0,0,0,0,0,0,0
Gm40365,0,0,0,0,0,0,0,0,0,0,0,0
Gm40367,0,0,0,0,0,0,0,0,0,0,0,0
Gm40369,0,0,0,0,0,0,0,0,0,0,0,0
Gm40371,1,0,0,0,0,0,0,0,0,0,0,0
Gm40372,0,0,0,0,0,0,0,0,0,0,0,0
Gm40374,0,0,0,0,0,0,0,0,0,0,0,3
Gm40375,0,0,0,0,0,0,0,0,0,0,0,0
Gm40376,0,0,0,0,0,0,0,3,0,0,0,0
Gm40377,0,0,0,0,0,0,0,0,1,1,0,0
Gm40378,0,0,0,0,0,0,0,0,0,0,0,0
Gm40381,0,0,0,0,0,0,0,0,0,0,0,0
Gm40383,0,0,0,0,0,0,0,0,0,0,0,0
Gm40384,0,0,0,0,0,0,0,0,0,0,0,0
Gm40385,3,9,2,7,1,5,0,3,8,12,7,14
Gm40386,2,0,0,0,0,0,2,0,1,1,0,6
Gm40387,0,0,0,0,0,0,0,0,2,0,0,0
Gm40388,0,0,0,0,0,0,0,0,0,0,0,0
Gm40390,0,0,0,0,0,0,0,0,0,0,0,0
Gm40392,0,0,0,0,0,0,0,0,0,0,0,0
Gm40394,0,0,0,0,0,0,0,0,0,0,0,0
Gm40397,0,0,0,0,0,0,0,0,0,0,0,0
Gm40399,0,0,0,0,0,0,0,0,0,0,0,0
Gm40401,0,0,0,0,0,0,0,0,0,0,0,0
Gm40402,0,0,0,0,0,0,0,0,0,0,0,0
Gm40403,8,7,2,2,2,0,1,0,0,7,11,3
Gm40404,0,0,0,0,0,0,0,0,0,0,0,0
Gm40406,365,264,402,117,146,260,149,136,299,338,329,349
Gm40409,0,0,0,0,0,0,0,0,0,0,0,0
Gm40411,0,0,0,0,0,0,0,0,0,0,0,0
Gm40412,0,0,0,0,0,0,0,0,0,0,0,0
Gm40416,0,0,0,0,0,0,0,0,0,0,0,0
Gm40418,0,0,0,0,0,0,0,0,0,0,0,0
Gm40419,0,0,0,0,0,0,0,0,0,0,0,0
Gm40421,0,0,0,0,0,0,0,0,0,0,0,0
Gm40422,0,0,0,0,0,0,0,0,3,0,0,0
Gm40423,0,0,0,0,0,0,0,0,0,0,0,0
Gm40424,0,0,0,0,0,0,0,0,0,0,0,0
Gm40425,0,0,0,0,0,0,0,0,0,0,0,0
Gm40426,0,0,0,0,0,0,0,0,0,0,0,0
Gm40427,0,0,0,0,0,0,0,0,0,0,0,0
Gm40428,0,0,0,0,0,0,0,0,0,0,0,0
Gm40430,0,0,0,0,0,0,0,0,0,0,0,0
Gm40431,0,0,0,0,0,0,0,0,0,0,0,0
Gm40434,0,0,0,3,0,0,0,1,0,0,0,0
Gm40435,0,0,0,0,0,0,0,0,0,0,0,0
Gm40436,0,0,0,0,0,0,0,0,0,0,0,0
Gm40437,0,0,0,0,0,0,0,0,0,0,0,0
Gm40438,0,0,0,0,0,0,0,0,0,0,0,0
Gm40439,0,0,0,0,0,0,0,0,0,0,0,0
Gm40440,0,0,1,0,0,0,0,0,0,0,0,0
Gm40441,0,1,0,0,0,0,0,0,1,0,0,0
Gm40442,0,0,0,0,0,0,0,0,0,0,0,0
Gm40443,23,12,13,11,10,6,15,4,11,19,8,8
Gm40444,0,0,0,0,0,6,0,0,0,0,0,0
Gm40445,0,0,0,0,0,0,0,0,0,0,0,0
Gm40446,0,0,0,0,0,0,0,0,0,0,0,0
Gm40447,0,0,0,0,0,0,0,0,0,0,0,0
Gm40448,158,89,189,70,57,82,75,79,94,158,162,170
Gm40449,44,26,34,32,20,32,18,29,22,34,21,22
Gm40450,0,0,0,0,0,1,0,0,0,0,6,0
Gm40451,0,0,0,0,0,0,0,0,0,3,0,0
Gm40452,0,0,0,0,0,0,0,0,0,0,0,0
Gm40453,0,0,0,0,0,0,0,0,0,0,0,0
Gm40454,56,32,15,15,24,15,19,17,41,19,36,69
Gm40457,0,0,0,0,0,0,0,0,0,0,0,0
Gm40460,0,0,0,0,0,0,0,0,0,0,0,0
Gm40462,11,26,16,9,3,21,17,8,10,9,33,25
Gm40463,0,0,0,0,0,0,0,0,0,0,0,0
Gm40464,0,0,0,0,0,0,0,0,0,0,0,0
Gm40466,40,40,57,37,15,39,37,20,30,26,40,56
Gm40468,20,4,0,12,3,15,1,2,7,10,21,14
Gm40469,0,0,0,0,0,0,0,1,0,0,0,0
Gm4047,0,0,0,0,0,0,0,0,0,0,0,0
Gm40474,0,0,0,0,0,0,0,0,0,0,0,0
Gm40476,0,0,0,0,0,1,0,1,0,1,0,0
Gm40477,0,0,0,0,0,0,0,0,0,0,1,0
Gm40478,0,0,0,0,0,0,0,0,0,0,0,0
Gm40481,0,0,0,0,0,0,0,0,0,0,0,0
Gm40483,0,0,0,0,0,0,0,0,0,0,0,0
Gm40484,0,0,0,0,0,0,0,0,0,0,0,0
Gm40485,0,0,0,0,0,0,0,0,0,0,0,0
Gm40486,0,0,0,0,0,0,0,0,0,0,0,0
Gm40487,0,0,0,0,0,0,0,0,0,0,0,0
Gm40491,19,20,10,6,18,13,18,11,21,5,27,21
Gm40492,0,0,0,1,0,0,0,0,0,0,0,0
Gm40493,0,0,0,0,0,0,0,0,0,0,0,0
Gm40499,5,2,1,0,1,0,0,0,1,1,0,5
Gm40501,0,0,0,0,0,0,0,0,0,0,0,0
Gm40505,0,0,0,0,0,0,0,0,0,0,0,0
Gm40508,0,0,0,0,0,0,0,0,0,0,0,0
Gm40509,0,0,0,0,0,0,0,0,0,0,0,0
Gm40513,0,0,0,0,0,0,0,0,0,0,0,0
Gm40515,0,0,0,0,0,0,0,0,0,0,0,2
Gm40516,0,0,0,0,0,0,0,0,0,0,0,0
Gm40518,0,0,0,0,0,0,0,0,0,0,0,0
Gm40520,0,0,0,0,0,0,0,0,0,0,0,0
Gm40522,14,18,11,8,0,4,9,15,5,6,5,0
Gm40523,0,0,0,0,0,0,0,0,0,0,0,0
Gm40527,0,0,0,0,0,0,0,0,1,0,0,0
Gm40528,0,2,2,5,0,0,0,0,3,0,3,0
Gm40529,0,0,0,0,0,0,0,0,0,0,0,0
Gm40531,1,0,0,0,0,0,0,0,0,0,0,0
Gm40533,0,0,0,0,0,0,0,0,0,0,0,0
Gm40536,0,0,0,0,0,0,0,0,0,0,0,0
Gm40537,0,0,0,0,0,0,0,0,0,0,0,0
Gm40538,0,0,0,0,0,0,0,0,0,0,0,0
