gene,SRR16936780,SRR16936781,SRR16936782,SRR16936792,SRR16936793,SRR16936794
Gm53576,0,0,0,0,0,0
Gm53577,7,9,6,4,7,1
Gm53578,0,0,0,0,0,0
Gm53580,1,2,0,1,0,0
Gm53581,0,0,0,0,0,0
Gm53582,0,0,0,0,0,0
Gm53584,1,6,2,1,4,4
Gm53585,11,9,11,12,17,12
Gm53588,0,0,0,0,0,0
Gm53590,0,0,0,0,0,0
Gm53591,1,0,0,0,0,0
Gm53592,0,0,0,0,1,0
Gm53593,0,0,0,0,0,0
Gm53594,3,2,0,0,2,1
Gm53595,0,0,0,0,0,0
Gm53596,0,0,0,0,0,0
Gm53597,0,0,0,0,0,0
Gm53598,0,0,0,0,0,0
Gm53599,0,0,2,0,0,4
Gm536,0,0,0,0,0,0
Gm53600,0,0,0,0,0,0
Gm53601,0,0,0,0,0,0
Gm53602,25,12,15,6,18,17
Gm53603,0,0,0,0,0,0
Gm53604,0,1,0,0,3,0
Gm53605,0,0,0,0,0,0
Gm53606,0,0,0,0,0,0
Gm53607,32,18,13,5,10,7
Gm53608,0,0,0,0,0,0
Gm53609,1,0,6,2,5,8
Gm53610,23,19,20,5,12,11
Gm53611,0,1,1,0,0,1
Gm53612,0,0,0,0,0,0
Gm53613,0,0,0,0,0,0
Gm53614,0,0,3,0,0,0
Gm53615,0,0,0,0,0,0
Gm53616,0,0,0,0,0,0
Gm53617,0,0,0,0,0,0
Gm53618,13,10,2,9,4,4
Gm53619,0,0,0,0,0,0
Gm53620,0,0,0,0,0,0
Gm53621,5,7,6,3,9,4
Gm53622,2,0,0,0,0,0
Gm53623,0,0,0,0,0,0
Gm53624,0,0,0,0,0,0
Gm53625,0,0,0,1,0,0
Gm53626,0,0,0,0,0,0
Gm53627,86,59,66,71,80,80
Gm53628,0,0,0,0,0,0
Gm53629,0,0,0,0,0,0
Gm53630,0,0,0,0,0,0
Gm53631,8,11,16,11,15,20
Gm53632,4,2,4,0,3,8
Gm53633,12,1,5,4,5,9
Gm53634,0,0,0,0,0,0
Gm53635,0,0,0,0,0,0
Gm53636,2,0,3,1,4,0
Gm53637,0,0,0,0,4,1
Gm53638,16,20,63,34,34,14
Gm53639,0,0,0,0,0,0
Gm53640,0,0,0,1,0,0
Gm53641,0,0,0,0,0,0
Gm53642,0,0,0,0,0,0
Gm53643,0,0,0,0,0,0
Gm53644,0,0,0,0,0,0
Gm53645,0,0,0,0,0,0
Gm53646,3,4,12,4,6,8
Gm53647,0,0,2,0,0,0
Gm53648,0,0,0,0,0,0
Gm53649,4,0,1,1,3,0
Gm53650,0,0,0,0,0,0
Gm53651,2,1,1,0,4,2
Gm53652,0,0,0,0,0,0
Gm53653,0,0,0,0,0,0
Gm53654,0,0,0,0,0,0
Gm53655,0,0,0,0,0,0
Gm53656,0,0,0,0,0,0
Gm53657,0,0,0,0,0,0
Gm53658,0,0,3,2,0,3
Gm53659,0,1,1,0,0,1
Gm53660,0,0,0,0,1,1
Gm53661,0,0,0,0,0,0
Gm53662,0,0,0,1,1,0
Gm53663,0,0,0,0,0,0
Gm53664,4,0,0,5,0,5
Gm53665,0,0,0,0,0,0
Gm53666,0,0,0,0,0,0
Gm53667,0,0,0,0,0,0
Gm53668,0,1,4,0,1,0
Gm53669,0,0,0,0,0,0
Gm53670,0,0,0,0,0,0
Gm53671,0,0,0,0,0,0
Gm53672,0,0,0,0,0,0
Gm53673,0,0,0,0,0,0
Gm53674,0,0,0,0,0,0
Gm53675,0,0,0,0,0,0
Gm53676,0,0,0,0,0,0
Gm53677,0,0,0,0,0,0
Gm53678,0,0,0,0,0,0
Gm53679,0,0,0,0,0,0
Gm53680,0,0,0,0,0,0
Gm53681,25,12,26,23,22,20
Gm53682,40,8,21,14,16,10
Gm53683,0,0,0,0,0,0
Gm53684,5,4,0,0,4,2
Gm53685,0,0,0,0,0,0
Gm53686,19,15,13,18,15,10
Gm53687,0,0,0,0,2,0
Gm53688,0,0,0,0,0,0
Gm53689,77,43,61,51,52,43
Gm53690,1,0,1,1,1,2
Gm53691,1,0,0,0,0,0
Gm53692,362,268,348,169,268,237
Gm53693,0,0,0,0,0,0
Gm53694,17,16,28,8,18,14
Gm53695,0,0,0,0,0,0
Gm53696,0,0,0,0,0,0
Gm53697,0,0,0,0,0,0
Gm53698,0,0,0,0,0,1
Gm53699,0,0,0,0,0,0
Gm53700,0,0,0,7,0,1
Gm53701,0,0,0,0,0,0
Gm53702,0,0,0,0,0,0
Gm53703,0,0,0,0,0,0
Gm53706,14,12,8,14,16,22
Gm53707,0,0,0,0,0,1
Gm53708,0,0,0,0,0,0
Gm53709,0,0,0,0,0,1
Gm53710,7,10,18,3,12,3
Gm53711,0,0,0,0,0,0
Gm53712,0,0,0,0,0,0
Gm53713,2,0,5,0,1,4
Gm53714,0,0,0,0,0,0
Gm53715,0,0,0,0,0,0
Gm53716,4,5,0,4,0,1
Gm53717,0,0,0,0,0,0
Gm53718,0,0,0,0,0,0
Gm53719,0,0,0,0,0,0
Gm53720,0,0,0,0,0,0
Gm53721,0,0,0,0,0,0
Gm53722,0,0,1,0,0,0
Gm53723,0,0,0,0,0,0
Gm53724,0,0,0,0,2,0
Gm53725,0,2,7,5,4,5
Gm53726,0,0,0,0,0,0
Gm53727,1,0,1,6,3,7
Gm53728,0,0,0,0,0,0
Gm53729,0,0,0,0,0,0
Gm5373,0,0,0,0,0,0
Gm53730,0,0,0,0,0,0
Gm53731,0,0,0,0,0,0
Gm53732,0,0,0,0,0,0
Gm53733,3,4,4,1,2,2
Gm53734,0,0,0,0,0,0
Gm53735,4,1,3,0,4,0
Gm53736,0,0,0,0,0,0
Gm53737,0,0,0,0,0,0
Gm53738,0,0,0,0,0,0
Gm53739,0,0,0,0,0,0
Gm53740,0,0,0,0,0,0
Gm53741,0,0,0,0,0,0
Gm53744,0,0,0,0,0,0
Gm53746,0,0,0,0,0,0
Gm53747,0,0,0,0,0,0
Gm53748,1,1,4,0,0,4
Gm53749,14,18,22,17,7,6
Gm53750,0,0,0,0,0,0
Gm53751,0,0,0,0,0,0
Gm53752,0,0,0,0,0,0
Gm53753,0,0,0,0,0,0
Gm53754,0,0,0,0,0,0
Gm53755,5,8,6,1,1,0
Gm53756,3,0,0,0,0,0
Gm53757,0,0,0,0,0,0
Gm53758,3,1,0,5,7,4
Gm53759,13,1,5,1,0,0
Gm5376,0,0,0,0,0,0
Gm53760,0,0,0,0,0,0
Gm53761,0,0,0,0,0,0
Gm53762,0,0,0,0,0,0
Gm53763,0,0,0,0,0,0
Gm53764,0,0,0,0,0,0
Gm53765,0,0,0,0,0,4
Gm53766,0,0,0,0,1,0
Gm53767,11,7,3,8,19,16
Gm53768,0,0,0,0,1,0
Gm53769,3,0,0,0,0,2
Gm53770,3,0,1,4,1,3
Gm53771,0,0,0,0,0,0
Gm53772,0,0,0,0,0,0
Gm53773,0,0,0,0,0,0
Gm53774,0,0,0,0,0,0
Gm53775,0,0,0,0,0,0
Gm53776,0,0,0,0,0,0
Gm53777,0,0,4,1,1,0
Gm53778,439,352,220,393,421,201
Gm53779,0,0,0,0,0,0
Gm53780,0,0,0,0,0,0
Gm53781,0,0,0,1,0,0
Gm53782,0,0,0,0,0,0
Gm53783,0,0,0,0,0,0
Gm53784,0,0,0,0,0,0
Gm53785,0,0,0,0,0,0
Gm53786,9,5,11,15,1,5
Gm53787,0,0,0,0,0,0
Gm53788,1,0,0,0,0,0
Gm53789,0,0,0,0,0,0
Gm53790,0,0,0,0,0,0
Gm53791,0,0,0,0,0,0
Gm53792,0,1,0,0,0,0
Gm53793,0,0,0,0,0,0
Gm53794,7,8,12,8,3,4
Gm53795,2,0,6,0,0,0
Gm53796,0,0,0,0,0,0
Gm53797,0,0,0,1,0,0
Gm53798,0,0,0,1,0,0
Gm53799,0,2,1,0,0,0
Gm53800,0,3,1,0,1,0
Gm53801,0,0,0,0,0,0
Gm53802,0,0,0,0,0,0
Gm53803,0,0,0,0,0,0
Gm53804,0,0,0,0,0,0
Gm53805,0,0,0,0,0,0
Gm53806,1,2,1,1,2,0
Gm53807,0,0,0,0,0,0
Gm53808,0,0,0,1,0,0
Gm53809,0,0,0,0,0,0
Gm53810,6,6,17,4,6,14
Gm53811,0,0,0,0,0,0
Gm53812,0,1,0,0,1,0
Gm53814,0,0,0,0,0,0
Gm53815,7,2,8,0,0,1
Gm53816,0,0,0,0,0,0
Gm53817,0,0,0,0,0,0
Gm53818,0,0,0,0,0,0
Gm53820,0,0,0,0,0,0
Gm53822,0,0,0,0,0,0
Gm53823,2,3,0,1,1,0
Gm53824,0,0,0,0,0,0
Gm53825,0,0,0,0,0,0
Gm53826,0,0,0,0,0,0
Gm53827,0,0,0,0,0,0
Gm53828,0,0,0,0,0,0
Gm53829,0,0,0,0,0,0
Gm53830,0,0,0,0,0,0
Gm53831,0,0,0,0,0,0
Gm53832,0,0,0,0,0,0
Gm53833,0,0,0,0,0,0
Gm53834,0,0,0,0,0,0
Gm53835,0,0,0,0,0,0
Gm53836,0,0,0,0,0,0
Gm53837,0,0,0,0,0,0
Gm53838,0,0,0,0,0,0
Gm53839,3,2,5,13,3,13
Gm53840,5,0,7,0,4,3
Gm53841,0,0,0,0,0,0
Gm53842,0,0,0,0,0,0
Gm53843,0,0,0,0,0,0
Gm53844,0,0,0,0,0,0
Gm53845,1,3,15,23,17,13
Gm53846,0,0,0,0,0,0
Gm53847,0,0,0,0,0,0
Gm53848,0,0,0,0,1,0
Gm53849,0,0,0,0,0,0
Gm53850,0,0,0,0,0,0
Gm53851,0,0,0,0,0,0
Gm53852,0,0,0,0,0,0
Gm53853,6,6,4,2,4,3
Gm53854,0,0,0,0,0,0
Gm53856,0,0,0,0,0,0
Gm53857,0,0,0,0,0,0
Gm53858,5,5,1,2,1,3
Gm53859,0,0,0,0,0,0
Gm53860,0,0,0,0,0,0
Gm53861,0,0,0,0,0,0
Gm53862,0,0,0,0,0,0
Gm53863,0,0,0,0,0,0
Gm53864,0,0,0,0,0,0
Gm53865,0,0,0,0,0,0
Gm53866,0,0,0,4,0,1
Gm53868,0,0,0,0,3,0
Gm53869,5,0,2,0,1,0
Gm53870,0,0,0,0,0,0
Gm53871,0,0,0,0,0,0
Gm53872,1,4,2,1,1,5
Gm53873,0,0,0,0,0,0
Gm53874,0,0,0,0,0,0
Gm53875,0,0,0,0,0,0
Gm53876,0,2,0,0,0,0
Gm53877,1,1,1,1,3,3
Gm53878,0,0,0,0,0,0
Gm53879,0,0,0,0,0,0
Gm53880,23,26,25,18,28,6
Gm53881,0,0,0,0,0,0
Gm53882,0,0,0,0,0,0
Gm53883,0,0,0,0,0,1
Gm53884,0,0,0,0,0,0
Gm53885,0,0,0,0,0,0
Gm53886,0,0,0,0,0,0
Gm53887,1,1,4,4,0,6
Gm53888,0,0,0,0,0,0
Gm53889,0,0,0,0,0,0
Gm53890,0,0,0,0,0,0
Gm53891,0,0,0,0,0,0
Gm53892,0,0,0,0,0,0
Gm53893,2,9,8,11,7,9
Gm53894,0,0,0,0,0,0
Gm53895,0,0,0,0,0,0
Gm53896,2,1,0,0,6,3
Gm53897,1,1,2,0,0,0
Gm53898,0,0,0,0,0,0
Gm53899,0,0,0,0,0,0
Gm53900,0,0,0,0,0,0
Gm53901,0,0,0,0,0,0
Gm53902,0,0,0,0,0,0
Gm53903,0,0,0,0,0,1
Gm53904,0,2,3,7,1,1
Gm53905,0,0,0,0,0,0
Gm53906,0,0,0,4,3,2
Gm53907,0,0,0,0,0,0
Gm53908,0,0,0,0,0,0
Gm53909,0,0,0,0,0,0
Gm53910,0,0,0,1,0,0
Gm53911,0,0,0,3,0,0
Gm53912,3,1,2,0,0,1
Gm53913,0,0,0,0,0,0
Gm53914,0,0,0,0,0,0
Gm53915,0,0,0,0,0,0
Gm53916,0,0,0,0,0,0
Gm53917,0,0,0,0,0,0
Gm53918,0,0,0,0,0,0
Gm53919,0,1,0,1,1,0
Gm53920,0,0,0,0,0,0
Gm53921,0,0,3,0,0,0
Gm53922,0,0,1,0,4,0
Gm53923,0,0,2,0,3,2
Gm53924,0,0,5,0,0,0
Gm53925,0,0,4,0,0,0
Gm53926,0,0,0,0,0,0
Gm53927,0,0,0,0,0,0
Gm53928,2,0,1,1,1,1
Gm53930,11,20,12,23,26,18
Gm53931,0,0,0,0,0,0
Gm53932,0,0,0,0,0,0
Gm53933,0,0,0,0,0,0
Gm53934,0,0,0,0,0,0
Gm53935,0,0,0,0,0,1
Gm53936,0,0,1,0,2,0
Gm53937,0,1,0,1,1,0
Gm53938,39,16,55,31,48,43
Gm53939,0,0,3,0,2,0
Gm53940,0,0,1,0,0,0
Gm53941,1,7,2,3,2,2
Gm53942,0,0,0,0,0,0
Gm53943,0,0,0,0,0,0
Gm53944,0,0,0,0,0,0
Gm53945,0,0,0,0,0,0
Gm53946,1,4,0,6,1,0
Gm53947,0,0,0,0,0,0
Gm53948,0,0,0,0,0,0
Gm53949,0,0,0,0,0,0
Gm53950,0,0,0,0,0,0
Gm53951,0,0,0,0,0,0
Gm53952,0,0,0,1,4,0
Gm53953,5,3,2,5,2,2
Gm53954,0,0,0,0,0,0
Gm53955,0,0,0,0,0,0
Gm53956,2,4,2,0,0,0
Gm53957,0,0,0,0,0,0
Gm53958,3,0,0,0,0,0
Gm5396,0,3,0,0,2,0
Gm53960,0,0,0,0,0,2
Gm53961,0,0,0,0,0,0
Gm53962,0,0,0,0,0,0
Gm53963,0,0,0,0,0,0
Gm53964,0,0,0,0,0,0
Gm53965,0,1,0,0,4,0
Gm53966,0,0,0,0,0,0
Gm53967,0,0,0,0,0,0
Gm53968,0,0,0,0,0,0
Gm53969,0,0,0,0,0,0
Gm53970,0,0,0,0,0,0
Gm53971,0,1,0,0,0,0
Gm53972,0,0,0,0,0,0
Gm53973,0,0,0,0,0,0
Gm53974,0,0,0,0,2,0
Gm53975,3,0,0,0,1,0
Gm53976,0,0,0,0,0,0
Gm53977,0,0,0,0,0,0
Gm53978,20,14,17,29,22,18
Gm53979,0,0,4,0,0,0
Gm53980,0,1,0,0,0,0
Gm53981,0,0,0,0,0,0
Gm53982,0,0,0,0,0,0
Gm53983,0,0,1,0,0,0
Gm53984,0,0,0,0,0,0
Gm53985,0,0,0,0,0,0
Gm53986,0,0,0,0,0,0
Gm53987,0,0,0,0,0,0
Gm53988,0,0,0,0,0,0
Gm53989,4,0,4,1,1,4
Gm53990,0,0,0,0,0,0
Gm53991,0,0,0,0,0,0
Gm53992,9,1,1,0,0,1
Gm53993,0,0,0,0,0,0
Gm53994,12,5,9,20,14,15
Gm53995,0,0,0,0,0,0
Gm53996,0,0,0,0,0,1
Gm53997,0,0,0,0,0,0
Gm53998,1,1,0,2,0,0
Gm53999,110,136,109,115,131,106
Gm54000,0,0,0,0,0,0
Gm54002,4,3,1,3,0,1
Gm54003,0,0,1,0,1,0
Gm54004,0,0,0,0,0,0
Gm54005,0,0,0,0,0,0
Gm54006,0,0,0,0,0,0
Gm54007,0,0,0,1,0,0
Gm54008,0,0,0,0,0,0
Gm54009,0,0,2,0,0,0
Gm5401,0,0,0,0,0,0
Gm54010,0,0,0,0,1,0
Gm54011,0,0,0,0,0,0
Gm54014,0,0,0,0,0,0
Gm54015,0,0,0,0,0,0
Gm54016,0,0,0,0,0,0
Gm54017,5,1,2,0,0,2
Gm54018,1,2,0,0,0,0
Gm54019,0,1,4,8,1,6
Gm54020,0,0,0,0,0,0
Gm54021,0,0,0,0,0,0
Gm54022,0,0,0,0,0,0
Gm54023,0,0,0,0,0,0
Gm54024,0,0,0,0,0,0
Gm54025,0,0,0,0,0,0
Gm54026,0,0,0,0,0,0
Gm54027,0,0,0,0,0,0
Gm54028,1,0,4,0,0,0
Gm54029,6,2,4,8,8,14
Gm54030,0,0,0,0,0,0
Gm54031,0,0,0,0,0,0
Gm54032,0,0,0,0,0,0
Gm54033,0,0,0,0,0,0
Gm54034,0,0,0,0,0,0
Gm54035,1,0,0,3,1,0
Gm54036,0,0,0,0,0,0
Gm54037,0,0,0,0,0,0
Gm54038,3,1,6,8,2,5
Gm54039,0,0,0,0,0,0
Gm54040,4,1,0,2,0,0
Gm54041,0,0,0,0,0,0
Gm54042,140,107,156,133,136,86
Gm54043,0,0,0,0,0,0
Gm54044,13,11,7,5,0,10
Gm54045,6,15,7,1,8,1
Gm54046,0,0,0,0,0,0
Gm54047,0,0,0,0,0,0
Gm54048,0,0,0,0,0,0
Gm54049,4,2,0,7,3,1
Gm54050,0,0,0,0,0,0
Gm54051,57,36,61,109,140,119
Gm54052,228,140,185,157,156,163
Gm54053,0,2,3,15,1,0
Gm54054,0,0,0,0,0,0
Gm54055,0,0,0,0,0,0
Gm54056,0,0,0,0,0,0
Gm54057,54,38,40,102,129,106
Gm54058,0,0,0,0,0,1
Gm54059,0,0,0,0,1,0
Gm54060,0,0,0,0,0,0
Gm54061,0,0,0,0,0,0
Gm54062,0,0,0,0,0,0
Gm54063,23,22,11,4,8,9
Gm54064,0,0,0,0,0,0
Gm54065,0,0,0,0,0,0
Gm54066,0,0,0,0,0,0
Gm54067,0,0,0,0,0,0
Gm54068,0,0,0,0,0,0
Gm54069,6,7,11,2,5,2
Gm54070,0,0,0,0,0,0
Gm54071,0,0,1,0,0,0
Gm54072,0,0,0,0,0,0
Gm54073,0,0,0,0,0,0
Gm54074,0,0,0,0,0,0
Gm54076,0,0,0,0,0,0
Gm54078,0,0,0,0,0,2
Gm54079,130,75,133,111,96,103
Gm54080,0,0,0,0,0,0
Gm54081,0,0,0,0,0,0
Gm54082,0,0,0,0,0,0
Gm54083,0,0,0,0,0,0
Gm54084,0,0,0,0,0,0
Gm54085,0,0,0,2,0,0
Gm54086,0,0,0,0,0,0
Gm54087,0,0,0,0,0,0
Gm54088,0,0,0,0,0,0
Gm54091,0,0,0,0,0,0
Gm54092,0,0,0,0,0,0
Gm54093,0,0,0,0,0,0
Gm54094,1,0,0,0,0,0
Gm54095,0,0,0,0,0,0
Gm54096,0,0,0,0,0,0
Gm54097,0,0,0,0,0,0
Gm54098,26,18,12,9,6,12
Gm54099,41,23,28,19,31,38
Gm54100,0,0,0,0,0,0
Gm54101,0,0,0,0,0,0
Gm54102,31,24,38,64,52,47
Gm54103,0,0,0,0,0,0
Gm54105,0,0,0,0,0,0
Gm54107,0,0,0,0,0,0
Gm54108,55,21,46,27,16,15
Gm54109,0,0,0,0,0,0
Gm54110,0,0,0,0,0,0
Gm54111,0,0,0,0,0,0
Gm54112,0,4,4,1,3,1
Gm54113,0,0,0,0,0,0
Gm54114,0,1,1,2,0,2
Gm54115,0,0,0,0,0,0
Gm54116,0,0,1,0,0,0
Gm54117,0,0,0,0,2,0
Gm54119,33,14,24,19,21,14
Gm54120,0,0,0,0,0,0
Gm54121,10,6,5,4,11,12
Gm54122,0,0,1,0,1,0
Gm54123,0,0,0,0,0,0
Gm54124,0,0,0,0,0,0
Gm54125,0,0,0,0,0,0
Gm54126,2,0,0,1,1,0
Gm54127,85,47,42,41,72,58
Gm54128,1,0,0,0,0,2
Gm54129,0,0,0,0,0,0
Gm54130,0,0,0,0,0,0
Gm54131,0,0,0,0,0,2
Gm54132,0,0,0,0,0,0
Gm54133,0,0,0,0,0,0
Gm54134,0,0,0,0,0,0
Gm54135,0,0,0,0,0,0
Gm54136,0,0,0,0,0,0
Gm54138,2,0,0,0,0,0
Gm54139,0,0,0,0,0,0
Gm5414,0,0,0,0,0,0
Gm54140,0,0,0,0,0,0
Gm54141,0,0,0,1,0,1
Gm54142,0,0,0,0,0,0
Gm54143,0,0,0,0,0,0
Gm54144,10,0,1,0,0,0
Gm54145,0,0,0,0,0,0
Gm54146,0,0,0,0,0,0
Gm54147,0,0,0,0,0,0
Gm54148,0,0,0,0,1,0
Gm54149,0,0,0,0,0,0
Gm54150,2,2,1,1,1,1
Gm54151,0,0,0,0,0,0
Gm54152,0,2,2,0,2,1
Gm54153,0,0,0,0,0,0
Gm54154,0,0,0,0,0,0
Gm54155,0,0,0,0,0,0
Gm54156,0,0,0,0,0,0
Gm54157,0,0,0,0,0,0
Gm54158,0,0,0,0,1,1
Gm54159,0,0,0,0,0,0
Gm54161,0,0,0,0,0,0
Gm54162,0,0,0,0,0,1
Gm54163,6,0,1,1,0,0
Gm54164,0,0,0,1,0,0
Gm54165,0,0,0,0,0,0
Gm54166,0,0,0,0,0,0
Gm54167,0,0,0,0,0,0
Gm54168,0,0,0,0,0,0
Gm54169,0,0,0,0,0,0
Gm54170,0,0,0,0,2,0
Gm54171,0,0,0,0,0,0
Gm54172,0,0,0,0,0,0
Gm54173,0,0,0,0,0,0
Gm54174,0,0,0,0,0,0
Gm54175,2,0,0,0,0,0
Gm54176,0,0,0,0,0,0
Gm54177,0,0,0,0,0,0
Gm54178,0,0,0,0,0,0
Gm54179,0,0,0,0,0,0
Gm54180,0,0,0,0,0,0
Gm54181,2,4,8,6,3,1
Gm54182,0,0,0,0,0,0
Gm54183,0,0,0,0,0,0
Gm54184,0,0,0,0,0,2
Gm54185,0,0,0,0,0,0
Gm54186,0,0,0,0,0,0
Gm54187,0,0,0,0,0,0
Gm54188,6,20,20,6,1,8
Gm54189,51,26,40,30,33,37
Gm54190,0,0,0,0,0,0
Gm54191,0,0,0,0,0,0
Gm54192,15,13,3,7,1,8
Gm54193,0,0,0,2,0,2
Gm54194,0,0,0,0,0,0
Gm54195,8,1,4,3,1,3
Gm54196,0,0,0,0,0,0
Gm54197,0,0,0,0,0,0
Gm54198,0,0,0,0,2,0
Gm54199,0,0,0,0,0,0
Gm5420,0,0,0,0,0,0
Gm54200,0,0,0,0,0,0
Gm54201,0,2,1,3,7,1
Gm54202,0,0,0,0,0,0
Gm54203,0,0,0,0,0,1
Gm54204,0,0,0,0,0,0
Gm54205,0,0,0,0,0,0
Gm54206,0,0,0,0,0,0
Gm54207,0,0,0,0,0,0
Gm54208,0,0,0,0,0,0
Gm54209,0,0,0,0,0,0
Gm54210,3,0,1,0,0,0
Gm54211,0,0,0,0,0,0
Gm54212,7,10,1,2,4,5
Gm54213,0,0,0,0,0,0
Gm54214,0,0,0,0,0,0
Gm54215,0,0,0,0,0,0
Gm54216,0,0,0,0,0,0
Gm54217,0,0,0,0,0,0
Gm54218,0,0,1,0,0,0
Gm54219,0,0,0,0,0,0
Gm54220,0,0,2,1,1,4
Gm54221,18,9,14,21,8,17
Gm54222,6,3,0,1,3,4
Gm54223,5,1,5,2,0,0
Gm54224,0,0,0,0,0,0
Gm54225,0,1,2,3,6,2
Gm54226,0,0,0,0,0,0
Gm54227,15,13,12,16,14,4
Gm54228,0,0,0,0,0,0
Gm54229,0,0,0,0,0,0
Gm54230,0,0,0,0,0,0
Gm54231,0,1,1,0,0,0
Gm54232,1,0,0,0,0,1
Gm54233,0,0,0,0,0,0
Gm54234,0,0,0,0,0,0
Gm54235,0,0,0,0,0,0
Gm54236,0,0,0,0,0,0
Gm54237,0,0,0,0,0,0
Gm54238,1,2,4,3,0,1
Gm54239,0,0,0,0,0,0
Gm5424,11,1,3,24,12,21
Gm54240,0,0,0,0,0,0
Gm54241,0,0,0,0,0,0
Gm54242,0,0,0,0,0,0
Gm54243,0,1,0,0,0,0
Gm54244,0,0,0,0,0,0
Gm54245,0,0,0,0,0,0
Gm54246,0,0,0,0,0,0
Gm54247,0,0,0,0,0,0
Gm54248,0,0,0,0,0,0
Gm54249,0,0,0,0,0,0
Gm54250,0,0,0,0,0,0
Gm54251,0,0,0,0,0,0
Gm54252,10,7,10,15,9,5
Gm54253,0,0,0,0,0,0
Gm54254,0,0,0,0,0,0
Gm54255,1,0,0,0,0,0
Gm54256,4,1,1,1,0,2
Gm54257,0,0,0,0,0,0
Gm54258,0,0,1,2,2,1
Gm54259,0,0,0,0,0,0
Gm54260,0,0,0,0,0,1
Gm54261,18,8,19,22,24,26
Gm54262,0,0,0,0,0,0
Gm54263,8,3,8,3,0,2
Gm54264,0,0,0,0,0,0
Gm54265,0,0,0,0,0,0
Gm54266,23,22,29,18,15,10
Gm54267,0,0,0,0,0,0
Gm54268,23,13,33,20,4,10
Gm54270,8,1,1,1,0,0
Gm54271,0,0,0,0,0,0
Gm54272,0,0,0,0,0,0
Gm54273,9,7,5,19,8,15
Gm54274,0,0,0,0,0,0
Gm54275,0,0,0,0,0,0
Gm54276,0,0,0,0,0,0
Gm54277,0,0,0,0,0,0
Gm54278,0,0,0,0,0,0
Gm54279,0,0,0,0,0,0
Gm54280,0,0,0,0,0,0
Gm54281,0,0,0,0,0,0
Gm54282,0,0,0,0,0,0
Gm54284,0,0,0,0,0,0
Gm54285,0,0,0,0,0,0
Gm54286,1,0,0,1,0,0
Gm54287,4,3,0,1,4,2
Gm54288,0,0,0,0,0,0
Gm54289,6,0,7,3,5,0
Gm54290,3,6,2,0,0,0
Gm54291,22,0,6,1,10,6
Gm54292,0,0,0,0,0,0
Gm54294,0,0,0,0,0,0
Gm54295,0,0,0,0,0,0
Gm54296,9,21,9,4,11,17
Gm54297,0,0,0,0,0,0
Gm54298,0,0,0,1,0,0
Gm54299,0,0,0,0,0,0
Gm54300,0,0,0,0,0,0
Gm54301,0,0,0,0,0,0
Gm54302,12,2,1,3,2,1
Gm54304,0,0,0,2,0,0
Gm54305,0,0,0,0,0,0
Gm54306,0,0,0,0,0,0
Gm54307,0,0,0,0,0,0
Gm54308,4,14,11,7,0,5
Gm54309,0,0,0,0,1,0
Gm5431,1185,819,896,1561,1618,1564
Gm54310,1,2,4,0,1,0
Gm54311,0,0,0,0,0,0
Gm54312,1,0,0,0,0,5
Gm54313,0,0,0,0,0,0
Gm54314,0,0,0,0,0,0
Gm54315,0,0,0,0,0,0
Gm54316,0,0,0,0,0,0
Gm54317,0,0,0,0,0,0
Gm54318,0,0,0,0,0,0
Gm5432,0,0,0,0,0,0
Gm54320,0,0,0,0,0,0
Gm54321,63,50,38,78,52,70
Gm54322,0,0,0,0,0,1
Gm54323,0,0,0,0,0,0
Gm54324,0,0,0,0,0,0
Gm54325,0,0,0,0,2,0
Gm54326,168,97,123,92,121,105
Gm54327,0,0,0,0,0,0
Gm54328,0,0,0,0,0,0
Gm54329,0,0,0,0,0,0
Gm54330,0,0,0,0,0,0
Gm54332,0,0,0,0,0,0
Gm54333,0,1,0,0,0,0
Gm54334,0,0,0,0,0,0
Gm54336,117,79,111,84,105,69
Gm54337,0,0,0,0,0,0
Gm54338,0,0,0,0,0,0
Gm5441,0,0,0,0,0,0
Gm5445,0,0,1,2,1,0
Gm5451,7,8,6,14,10,3
Gm5454,0,3,1,0,0,2
Gm5458,0,0,0,0,0,0
Gm5459,0,0,0,0,0,0
Gm5460,0,0,0,0,0,0
Gm5464,0,0,0,1,0,1
Gm5468,0,0,0,2,0,0
Gm5471,0,0,1,3,0,3
Gm5475,0,0,0,1,1,2
Gm5476,0,0,0,0,0,0
Gm5477,0,0,0,0,0,0
Gm5478,0,0,0,0,0,0
Gm5481,8,7,6,5,4,1
Gm5485,0,0,0,0,0,0
Gm5486,11,3,7,31,31,16
Gm5493,0,0,0,0,0,0
Gm550,6,5,3,6,7,2
Gm5512,2,5,4,4,3,5
Gm5523,0,0,0,1,1,0
Gm5524,0,0,0,0,0,0
Gm5528,3,0,0,0,0,0
Gm5532,3,1,6,3,4,1
Gm5533,0,0,0,0,0,0
Gm5535,0,0,1,0,0,0
Gm5544,5,2,2,3,5,4
Gm5546,0,0,0,0,0,0
Gm5547,108,95,119,63,68,60
Gm5553,0,0,0,0,1,0
Gm5563,0,0,0,0,0,0
Gm5565,0,0,0,0,0,0
Gm5570,0,0,0,0,0,0
Gm5576,4,2,2,2,1,3
Gm5577,22,8,4,11,6,10
Gm5591,0,0,0,0,0,0
Gm5592,0,0,0,0,0,0
Gm5600,0,0,0,0,0,0
