gene,SRR18701208,SRR18701209,SRR18701210,SRR18701211,SRR18701212,SRR18701213,SRR18701214,SRR18701215,SRR18701216,SRR18701217,SRR18701218,SRR18701219
Tex52,1,2,0,1,2,0,0,3,0,0,2,0
Tex53,0,0,1,0,0,0,0,0,0,0,0,0
Tex54,5,4,10,4,1,2,0,3,0,2,6,1
Tex55,0,0,0,0,0,0,0,0,0,0,0,0
Tex56,0,0,0,0,0,0,0,0,0,0,0,0
Tex9,312,436,323,315,207,396,161,449,369,329,397,222
Tfam,1780,2279,1915,1592,1069,1742,1224,1753,1529,1520,1596,1840
Tfap2a,7,8,7,13,4,12,0,5,11,4,11,35
Tfap2b,0,1,3,3,0,0,5,0,0,0,10,4
Tfap2c,0,0,0,1,0,0,0,0,0,0,0,0
Tfap2d,1,2,1,0,1,0,0,0,0,0,1,0
Tfap2e,0,0,0,0,0,0,0,0,0,0,0,0
Tfap4,147,697,195,436,266,573,214,640,255,586,619,753
Tfb1m,435,840,556,559,356,523,334,597,490,520,627,819
Tfb2m,1633,1519,1681,1163,750,1117,1034,1244,1230,998,1116,876
Tfcp2,713,882,904,528,531,668,341,715,679,622,670,384
Tfcp2l1,17,5,8,22,4,8,29,6,0,18,15,113
Tfdp1,5112,4755,5727,3795,2870,3543,2755,3817,4036,2241,4125,3249
Tfdp2,2155,2794,2977,1467,1325,1679,1373,1860,1462,1346,2571,1041
Tfe3,9618,8248,11430,5523,5569,5157,4871,6422,5676,5666,8219,4300
Tfeb,2325,3140,3251,1764,1753,2366,1689,2903,2170,2149,2320,2106
Tfec,3880,3491,3716,2835,1945,2481,2046,2492,2224,2149,2288,1250
Tff1,0,0,0,0,0,0,0,0,0,0,0,0
Tff2,0,0,0,0,0,0,0,0,0,0,0,0
Tff3,4,0,3,22,3,0,0,0,0,23,6,12
Tfg,5964,5631,6205,4685,3257,3992,3396,4307,3978,3437,4770,2543
Tfip11,5327,5260,7372,3228,3674,3196,3211,3891,4146,3437,4698,2479
Tfpi,1240,1673,1262,1136,602,1333,856,1557,1047,1225,1249,954
Tfpi2,3,2,2,0,0,7,8,3,0,4,7,9
Tfpt,1888,1933,2252,1389,1349,1359,1637,1613,1500,1198,1448,1785
Tfr2,9,12,5,3,1,7,0,4,0,4,6,10
Tfrc,3809,5177,3590,4493,2488,4444,2368,4523,5366,4579,4694,6180
Tg,21,16,27,7,28,1,10,4,45,8,31,3
Tgds,1470,1292,1547,974,838,1039,973,1074,913,885,1017,934
Tgfa,2,0,0,1,4,0,7,0,0,0,0,2
Tgfb1,15989,21545,24214,12968,14603,10419,10244,13000,13006,13054,19920,16977
Tgfb1i1,52,68,70,67,14,65,13,40,0,69,10,45
Tgfb2,1,5,2,5,0,8,5,4,0,3,1,4
Tgfb3,63,63,63,31,32,53,72,90,12,29,49,125
Tgfbi,26821,16599,42181,8768,37397,12652,36677,15811,35791,15843,54456,28788
Tgfbr1,6726,8925,8224,5945,5548,6583,5120,7165,7594,5124,8349,3676
Tgfbr2,4242,10449,6685,5550,3649,5014,3300,5915,3534,8690,6653,4608
Tgfbr3,60,73,80,62,25,43,11,63,34,20,39,3
Tgfbr3l,98,207,107,150,73,251,54,290,113,240,90,91
Tgfbrap1,4101,4909,5321,2979,2352,2991,1950,3486,2897,3371,3757,2141
Tgif1,5954,3738,5646,3449,2679,2340,2086,2633,4531,2532,2935,2530
Tgif2,23,7,13,7,9,5,19,14,12,4,11,3
Tgif2lx1,0,0,0,0,0,0,0,0,0,0,0,0
Tgif2lx2,0,0,0,0,0,0,0,0,0,0,0,0
Tgm1,102,83,200,60,103,69,108,78,56,112,138,185
Tgm2,42403,1212,48077,1405,23285,1455,22553,1618,25792,2413,12279,4194
Tgm3,8,2,5,4,0,0,0,0,0,1,6,11
Tgm4,3,2,2,8,0,1,0,5,0,0,1,2
Tgm5,0,17,6,11,5,1,0,2,0,3,8,0
Tgm6,2,0,0,4,0,2,0,2,0,1,3,1
Tgm7,4,0,3,1,0,0,0,2,11,0,0,0
Tgoln1,25648,16976,25369,14073,10327,12064,10442,12833,12872,12637,14114,9752
Tgs1,2632,3812,2718,3346,1414,3334,1192,3539,1812,3124,2622,2081
Tgtp1,4,24,3,58,5,20,0,14,0,57,6,50
Tgtp2,24,654,18,1727,39,698,59,701,43,1411,118,854
Th,0,0,0,0,0,0,0,0,0,0,0,0
Tha1,138,926,209,562,287,784,225,1000,417,757,559,1013
Thada,1333,1469,1496,964,638,789,681,982,1331,821,1116,819
Thap1,568,603,530,417,294,374,330,370,307,338,386,494
Thap11,2052,1809,2669,1230,1663,1248,1667,1419,1581,1262,2004,1260
Thap12,2180,1805,2573,1398,1346,1541,1344,1633,2126,1593,2357,1331
Thap2,1281,1317,1284,948,694,973,507,1039,972,730,898,476
Thap3,904,1328,1060,890,891,1191,890,1413,1110,973,874,904
Thap4,1260,1359,1763,728,1023,851,1023,988,1114,913,1336,827
Thap6,4663,1265,5561,1032,1391,844,1360,962,1804,965,1454,804
Thap7,1270,1143,1623,864,945,729,979,896,922,825,1005,1254
Thbd,3515,968,5313,441,1624,905,1460,1019,1979,715,1539,549
Thbs1,315282,1826,419595,1711,101263,1203,97307,1340,80254,2457,32913,3295
Thbs2,4,5,0,2,0,2,0,0,0,0,3,1
Thbs3,140,80,143,52,135,36,48,77,78,54,165,35
Thbs4,0,0,1,2,0,1,6,0,13,0,3,2
Them4,603,502,523,441,211,256,234,305,445,242,286,293
Them5,0,0,0,0,0,0,0,0,0,0,0,0
Them6,149,186,231,154,178,83,184,109,297,107,182,194
Them7,0,0,0,0,0,0,10,0,0,0,0,0
Themis,0,0,2,0,0,0,0,0,0,0,0,5
Themis2,5735,15303,7093,11405,4149,10933,3286,13064,3994,12303,7735,6996
Themis3,1,0,0,1,0,0,0,0,0,6,0,5
Thg1l,727,924,749,782,424,678,625,712,529,621,685,1102
Thnsl1,487,468,554,337,331,407,334,407,405,349,613,351
Thnsl2,52,96,47,77,41,69,76,78,23,63,82,84
Thoc1,3486,3651,3552,2721,1767,2704,1895,2944,2668,2106,2209,2534
Thoc2,9463,10745,9168,7882,4508,10020,4507,11101,6224,7007,6288,5935
Thoc2l,1192,1011,1190,833,682,880,689,1102,924,572,638,1203
Thoc3,1702,2130,2225,1447,1443,1321,1328,1687,1652,1444,1924,3012
Thoc5,2865,3356,3355,2646,2249,2375,2146,2688,2998,1967,2982,2446
Thoc6,2757,2569,3369,2082,1793,1630,2170,1806,1766,1272,2014,2547
Thoc7,1716,1995,1866,1461,1224,1863,1577,1847,1526,1254,1789,2129
Thop1,1104,1562,1516,798,1189,868,1029,1236,1183,710,1519,1275
Thpo,2,1,0,4,0,1,0,0,0,0,3,0
Thra,1477,2434,2321,1261,1941,1924,1668,2428,1839,2006,3192,857
Thrap3,15818,17348,18893,12481,8764,11137,6973,13044,13090,9871,14033,7013
Thrb,6,10,3,16,7,8,0,9,11,13,34,29
Thrsp,0,0,0,4,0,0,0,0,0,0,0,0
Thsd1,322,444,558,249,263,255,235,303,132,100,292,154
Thsd4,17,10,17,1,8,0,3,0,12,3,6,2
Thsd7a,0,2,0,3,5,0,5,0,0,0,0,3
Thsd7b,0,0,0,2,0,0,0,0,0,0,0,2
Thtpa,1329,1251,1674,701,876,843,875,899,1101,933,1183,933
Thumpd1,3349,3789,3470,2821,2082,2975,2304,3343,3392,2604,3275,3309
Thumpd2,220,680,199,501,154,506,111,520,214,411,279,564
Thumpd3,2508,2830,2429,2231,1456,2112,1513,2145,1725,2154,2093,1966
Thy1,0,0,1,4,18,0,10,0,10,0,0,3
Thyn1,1715,2206,1742,1659,1297,1795,1428,1785,1781,1289,1851,1928
Tia1,3776,3625,3761,2728,1458,2916,1248,3050,2690,2098,2018,1017
Tial1,5967,7991,6537,5302,3521,6037,2574,6887,3811,4865,4652,2979
Tiam1,7658,4654,13373,2783,4216,2747,3068,3357,4887,1552,6839,1391
Tiam2,410,56,431,43,145,44,66,35,290,20,127,19
Ticam1,2039,2192,2485,1465,1220,1322,1219,1621,839,1269,1550,867
Ticam2,6024,5442,6931,4315,3550,3412,3622,3676,5131,4065,5142,1598
Ticrr,982,1550,1560,779,755,1004,370,1124,1114,601,1337,427
Tie1,2,12,0,4,7,0,7,1,0,2,2,7
Tifa,3778,5079,3531,4077,2224,4104,2537,4488,2110,4985,4184,3717
Tifab,7339,5956,9815,3818,5443,5303,4702,5945,4142,3960,7680,1945
Tigar,1081,632,1080,730,504,441,522,478,761,344,563,638
Tigd2,2283,2408,2186,1953,1183,1608,1371,1885,1575,1360,1855,1590
Tigd3,63,71,116,89,35,31,39,50,24,23,37,55
Tigd4,2,3,0,0,0,0,0,3,0,0,3,0
Tigd5,131,127,232,60,99,93,102,102,128,93,173,125
Tigit,0,1,2,0,0,0,0,0,0,0,0,0
Timd2,0,0,0,0,0,0,0,0,0,0,0,5
Timd4,4,1,1,7,0,4,0,2,0,3,1,8
Timd5,3,0,0,0,0,0,3,0,0,0,0,0
Timd6,0,0,0,0,0,0,0,0,0,0,0,0
Timd7-ps,0,0,0,2,0,0,0,0,0,0,0,0
Timeless,864,2430,1392,1805,759,1538,603,1991,961,773,1100,1503
Timm10,666,529,724,587,411,419,522,382,508,493,510,970
Timm10b,2965,3408,3590,2723,2343,2471,2663,2729,2068,2125,2354,4516
Timm13,4085,3394,4833,3162,4144,2542,4377,3019,4132,2151,3458,7819
Timm17a,3108,2292,3005,2117,1779,1894,1990,1866,2000,1387,2057,2731
Timm17b,1124,1374,1523,938,1166,1117,1339,1156,834,932,1346,2095
Timm21,1233,1535,1360,1134,646,1110,879,1141,908,1068,991,1005
Timm22,1652,1403,1787,1042,1256,1213,1646,1309,1325,1129,1609,2234
Timm23,3405,2922,3591,2587,1784,1740,2363,1918,2489,1476,2202,2940
Timm29,3032,2635,3955,1948,1770,1740,2300,2120,2495,2061,2881,1755
Timm44,4166,4708,4652,2995,2696,3695,2983,3941,2791,2880,3379,3255
Timm50,2986,2703,3499,2094,2482,1864,2513,2125,2918,1391,2611,3691
Timm8a1,323,323,315,284,205,174,201,183,241,128,266,553
Timm8a2,9,4,11,10,4,3,0,3,12,3,1,1
Timm8b,1888,1611,1913,1314,948,1137,1433,1230,991,1231,1231,3038
Timm9,467,664,466,459,271,497,295,464,485,421,400,442
Timmdc1,1439,1376,1616,1155,805,931,1106,1035,1109,905,944,1267
Timp1,96,50,107,57,62,48,63,45,140,37,55,75
Timp2,19809,21060,33896,11890,28132,19259,28219,22992,24167,24597,38369,24432
Timp3,9,4,1,8,4,1,0,2,22,5,53,169
Timp4,2,3,0,1,0,6,0,0,0,0,0,2
Tinag,0,0,2,1,0,0,0,0,0,0,8,2
Tinagl1,9,1,8,6,6,4,21,7,27,12,7,5
Tincr,163,113,116,124,50,79,10,116,65,91,62,24
Tinf2,2979,2114,3630,1407,1464,1564,1610,1687,1824,1169,1765,1234
Tiparp,4561,2315,4345,2185,1635,1654,1595,1594,2346,1634,2312,2038
Tipin,1364,1211,1544,824,745,1095,907,1167,1075,589,1043,1714
Tiprl,3227,2787,3160,1977,1671,2398,2109,2403,2193,1751,2299,2559
Tirap,4019,2601,4572,1892,1496,1936,1517,2158,2073,1369,1970,1170
Tjap1,1734,1805,2254,1186,943,995,949,1273,1414,1024,1259,770
Tjp1,5,0,3,2,1,6,26,3,0,4,7,38
Tjp2,5974,2515,7862,1774,2188,1167,1913,1472,4406,864,2451,1045
Tjp3,624,1400,1112,734,835,954,765,1196,627,765,1278,710
Tk1,2996,3687,3559,2541,2625,3045,2625,3398,3027,1475,3989,5001
Tk2,1733,2837,2343,1942,1653,2127,1823,2635,1655,2687,2884,2906
Tkfc,847,1147,1214,625,720,656,680,832,827,835,883,854
Tkt,30822,32681,41189,22168,24066,16460,24190,20650,16099,14724,29332,25949
Tktl1,0,0,0,0,0,2,0,4,0,0,0,0
Tktl2,0,0,0,2,0,0,0,0,0,0,0,0
Tlcd1,518,335,550,285,142,183,77,214,41,113,163,71
Tlcd2,413,238,375,257,223,234,233,288,222,249,206,252
Tlcd3a,263,229,244,152,141,199,159,175,302,165,222,360
Tlcd3b,16,22,24,26,15,18,20,22,11,11,32,10
Tlcd4,2,0,3,1,0,0,0,1,0,0,0,5
Tlcd5,0,0,1,0,0,0,0,0,0,0,0,0
Tldc2,88,34,108,40,17,38,18,25,2,30,43,36
Tle1,693,2214,1119,1370,596,1238,512,1568,597,628,1111,687
Tle2,454,451,536,317,157,306,107,370,434,170,186,65
Tle3,4216,3849,7101,2342,3697,2412,2755,3156,4606,3093,4992,2068
Tle4,4354,4186,5503,2865,2314,2384,2116,3109,2736,2430,3259,2404
Tle5,22297,22253,32199,15447,20973,13810,20529,16441,15873,13921,22941,23652
Tle6,426,906,496,568,434,687,343,892,463,719,720,533
Tle7,1,0,0,0,0,0,0,0,0,0,0,0
Tlk1,6124,7219,6922,5029,3237,4342,2475,4722,3995,4395,4877,3563
Tlk2,3533,3399,3951,2876,1711,2122,1530,2370,2448,1980,2390,1674
Tll1,0,0,0,0,0,1,0,6,0,0,0,0
Tll2,4,0,7,4,3,0,19,5,15,1,0,3
Tln1,75921,82130,109352,50667,43175,42514,29510,54622,53601,41656,67253,27866
Tln2,21,49,44,37,7,16,25,30,24,34,34,12
Tlnrd1,4151,3614,5690,2288,2107,1746,1853,2106,2535,2074,2842,1796
Tlr1,803,4192,747,3141,555,4272,530,4508,717,3094,1147,2230
Tlr11,0,42,1,28,3,38,0,28,0,53,12,14
Tlr12,0,0,0,0,0,0,6,2,0,2,3,3
Tlr13,15428,13956,12910,9709,6192,14533,5960,14848,9199,10437,10327,6490
Tlr2,29542,7914,19074,7829,6212,5171,6564,5309,4799,5427,6117,4393
Tlr3,1029,1624,1178,1892,682,1151,785,1158,1067,1226,1195,786
Tlr4,22029,13206,19607,11155,6813,11595,6658,11984,10492,8917,10130,6494
Tlr5,405,87,578,48,494,95,378,76,446,138,471,149
Tlr6,2563,2460,2446,1861,1161,1991,886,1954,1498,1966,1625,1474
Tlr7,9677,21615,8809,14793,5871,18380,5600,18907,5933,17687,10875,8925
Tlr8,15433,17139,16340,12061,7920,15648,7960,15762,9571,15478,14186,3969
Tlr9,129,2594,220,1425,442,1387,194,1891,347,2072,1597,1199
Tlx1,1,0,0,0,0,0,0,0,0,0,1,0
Tlx2,0,1,0,0,0,0,0,2,0,0,0,0
Tlx3,0,0,0,1,2,0,0,0,0,0,0,0
Tm2d1,1949,1637,2020,1318,1132,1304,1424,1268,1548,1217,1372,2049
Tm2d2,4672,4496,5793,3121,3490,3385,3751,3691,2911,3056,4126,4056
Tm2d3,1641,1310,1743,1110,1049,1052,1192,1178,930,903,1272,1678
Tm4sf1,38,16,19,14,0,0,6,7,25,1,0,3
Tm4sf19,302,301,316,291,224,381,205,423,809,223,427,112
Tm4sf20,2,0,4,20,8,0,11,0,12,5,2,7
Tm4sf4,1,0,0,0,0,0,0,0,0,0,0,0
Tm4sf5,37,63,61,42,53,34,44,45,22,84,57,44
Tm6sf1,7875,7727,9464,4857,5944,6720,6063,7245,6166,7514,7799,7087
Tm6sf2,6,8,9,7,4,12,12,13,0,4,12,11
Tm7sf2,1846,1369,2161,1039,869,681,907,807,187,644,906,1425
Tm7sf3,1238,2578,1617,1716,1453,1354,1183,1745,1258,1784,1957,2467
Tm9sf1,5755,6209,7762,4085,4233,3509,4409,4192,4413,3526,5576,4917
Tm9sf2,12438,15110,14151,9602,7336,9050,7021,9943,7982,9603,11518,8576
Tm9sf3,25871,22979,28330,16641,13441,15537,14763,16860,16341,13459,19580,13487
Tm9sf4,6790,7520,7848,5631,4074,4199,3696,5253,5502,4682,6139,3980
Tm9sf5,1,2,0,0,0,0,0,0,0,0,0,0
Tma16,838,603,578,639,355,381,374,484,423,242,396,406
Tma7,7993,8074,9129,6363,6385,6905,9293,7081,7221,6372,7356,12134
Tma7-ps,192,228,211,158,164,230,248,204,158,216,169,252
Tmbim1,9904,5007,12739,3279,6921,3109,7399,3735,8283,2936,7780,3213
Tmbim4,4273,3497,4677,2712,2497,2823,3328,2948,2670,2483,3051,4462
Tmbim6,38380,39170,51085,30075,27154,20967,27832,26227,26805,29650,35771,36847
Tmbim7,0,0,0,0,2,0,0,3,0,0,0,0
Tmc1,6,7,3,1,0,2,3,6,0,0,5,5
Tmc2,0,0,0,1,0,0,0,0,0,0,0,0
Tmc3,114,103,36,117,10,62,11,87,36,50,39,53
Tmc4,304,279,346,197,159,206,67,270,238,146,123,72
Tmc5,0,0,0,9,0,2,1,0,0,0,1,2
Tmc6,4897,2844,6893,1967,2730,1636,2357,1975,2813,1432,2366,1483
Tmc7,1,0,3,1,0,1,1,0,0,0,0,10
Tmc8,2024,1166,2895,668,852,670,694,715,573,635,976,547
Tmcc1,3868,2062,4114,1411,1440,1432,1625,1581,1691,1781,1885,1212
Tmcc2,579,882,870,551,615,661,655,852,814,557,1128,560
Tmcc3,1489,1874,1833,1660,693,1600,625,1853,675,2585,1287,1638
Tmco1,6239,6149,6668,4735,3823,5121,4762,5352,3824,4787,5159,6356
Tmco2,0,0,0,0,0,0,0,0,0,1,0,0
Tmco3,2934,3052,3666,2213,1904,2069,2132,2432,2259,2092,2833,1811
Tmco4,1280,1604,1793,1152,949,838,758,979,882,1106,1544,1060
Tmco5,0,0,0,0,0,0,0,0,0,0,0,0
Tmco5b,0,0,0,0,0,0,0,0,0,0,0,0
Tmco6,1022,1294,1117,869,500,902,533,1141,405,842,707,1122
Tmdd1,0,0,4,0,0,0,0,0,0,0,0,0
Tmed1,702,755,961,557,650,519,806,599,682,459,817,1101
Tmed10,35234,27402,42500,21832,22544,16880,23919,19468,23398,15209,29050,21570
Tmed10-ps,650,575,766,398,407,370,564,376,408,368,491,389
Tmed11,0,0,2,1,0,0,0,0,0,0,0,0
Tmed2,13949,10531,13881,9465,7194,6835,8126,7339,7893,6278,8600,10428
Tmed3,3697,3827,4012,3130,2927,2598,3076,2779,2183,2815,3350,5770
Tmed4,5010,4385,5888,3479,3388,3407,3826,3623,4046,3130,4334,3798
Tmed5,15422,7538,12813,7224,6629,5956,7370,6079,7934,3679,8069,4561
Tmed6,0,2,0,0,0,0,0,0,8,0,0,0
Tmed7,13919,12202,14538,9557,7328,8303,7945,9035,8858,7761,9911,6146
Tmed8,3161,3708,3469,2695,1681,2139,1061,2335,1795,1963,2215,1416
Tmed9,14802,12528,16845,11047,9090,7824,10265,9016,9357,7464,11095,12210
Tmeff1,17,4,10,11,8,0,11,7,16,0,5,3
Tmeff2,1,0,2,0,0,1,0,0,0,0,0,0
Tmem100,14,8,10,7,9,11,22,5,0,2,27,4
Tmem101,1082,1088,1341,827,731,608,738,795,715,755,794,890
Tmem102,1,0,1,4,0,0,0,0,0,0,1,0
Tmem104,8147,7375,12119,4643,5626,3731,3648,4638,6766,4713,7312,3293
Tmem106a,12946,24147,14648,17652,10280,16956,9338,20478,11005,20561,17371,21658
Tmem106b,8345,9342,8562,6675,3974,7201,4193,7480,5268,7030,6941,3765
Tmem106c,1843,2622,2368,1649,1727,2127,1881,2343,1526,2096,2535,2364
Tmem107,312,352,389,218,228,276,300,313,260,195,332,449
Tmem108,0,0,0,0,0,0,9,0,0,0,1,4
Tmem109,7898,6505,11467,4770,5811,3017,5743,3825,5375,2797,6580,5691
Tmem11,1768,1702,2288,1380,1228,1061,1436,1267,1522,997,1461,1728
Tmem114,2,3,0,2,0,2,0,4,0,8,4,9
Tmem115,3071,2642,4406,1740,2183,1316,1941,1590,2302,1720,2497,1684
Tmem116,37,81,58,101,37,85,53,109,78,70,52,57
Tmem117,1,4,1,2,0,0,0,1,0,8,3,12
Tmem119,97,11,70,14,48,16,73,10,0,5,28,33
Tmem120a,3350,3004,3986,2153,2549,1749,2609,2083,3233,1838,2436,3691
Tmem120b,773,539,840,467,398,258,313,334,460,258,345,283
Tmem121,0,1,0,0,0,0,0,4,0,0,7,3
Tmem121b,1,5,1,0,2,7,0,13,0,5,0,12
Tmem123,18375,12253,18330,9758,8667,9369,10415,9707,9096,8329,13648,7460
Tmem125,0,0,0,0,0,2,0,1,0,0,0,0
Tmem126a,1773,1580,1778,1313,1059,1296,1251,1289,1183,887,1384,1574
Tmem126b,1237,1372,1264,897,771,1126,961,1377,1094,1077,1213,1086
Tmem127,9125,7786,11825,5249,4812,5099,4055,5838,4755,5975,6573,3152
Tmem128,3241,2525,3308,2126,1614,1817,1911,1957,1924,1791,1983,3246
Tmem129,2468,1551,3147,1230,1284,994,1460,1206,1434,933,1686,1026
Tmem130,2,4,4,5,0,0,0,2,0,3,2,0
Tmem131,6487,7830,8839,4634,3750,3873,2581,4646,4952,4322,6359,1949
Tmem131l,3601,4195,4827,2308,2441,2657,1811,3117,2615,2278,3303,1640
Tmem132a,316,511,609,287,396,272,382,470,336,271,296,394
Tmem132b,0,0,3,0,2,1,0,0,0,0,1,7
Tmem132c,0,0,0,0,0,1,0,0,0,0,0,0
Tmem132cos,0,0,0,0,0,0,0,0,0,0,0,0
Tmem132d,3,0,0,0,0,0,0,0,0,0,0,0
Tmem132e,0,0,0,1,0,0,0,0,0,0,0,3
Tmem134,2960,2930,4068,2007,2555,2111,2667,2492,2908,2179,3150,3991
Tmem135,4054,6906,4361,4821,2019,4117,2008,4927,2251,3467,3383,3533
Tmem138,719,631,793,513,452,482,464,610,496,466,580,481
Tmem139,0,1,0,0,0,0,0,0,18,0,0,6
Tmem140,3921,6349,4558,5411,3365,4458,3900,5009,3950,7552,4724,9164
Tmem141,1274,1614,1607,1062,1171,1313,1552,1494,1091,1499,1380,2658
Tmem143,710,1124,961,626,607,690,524,822,722,598,817,486
Tmem144,1044,3183,1238,2057,762,2383,782,2634,1134,2110,1506,1312
Tmem145,0,0,2,0,0,0,0,1,0,2,2,0
Tmem147,2712,2282,3188,2032,2052,1791,2698,2014,2617,1552,2383,4119
Tmem14a,180,243,197,134,123,199,131,216,180,267,197,189
Tmem14c,9939,7244,10558,6030,6305,4702,7740,4865,6593,4545,6695,11098
Tmem150a,133,256,141,182,103,143,13,164,54,152,114,167
Tmem150b,467,583,548,380,374,522,398,638,505,403,616,170
Tmem150c,0,2,1,0,0,4,14,0,0,0,0,0
Tmem150cos,0,0,0,1,0,0,0,0,0,0,0,0
Tmem151a,78,51,118,45,11,11,12,32,40,24,15,67
Tmem151b,2,1,0,18,0,3,0,0,0,0,0,0
Tmem154,7033,10355,9082,6964,4147,5951,4015,6539,4739,10332,5964,10029
Tmem156,1520,1596,1686,1114,886,1406,996,1488,724,1095,1260,1216
Tmem158,78,338,151,328,136,218,112,406,268,159,275,1523
Tmem160,2596,2403,3294,1894,2616,1503,3194,1744,1859,1278,2227,4467
Tmem161a,1992,2073,2401,1272,1138,1254,1176,1492,1427,1088,1602,937
Tmem161b,1387,1343,1384,1021,618,1175,583,1324,951,943,911,874
Tmem163,2,2,4,2,1,5,0,6,30,0,0,4
Tmem164,11789,12061,14522,8075,6783,7486,5771,9008,8310,7232,11064,4969
Tmem165,4418,3673,4893,2739,2196,2316,2393,2505,2527,2235,2899,2506
Tmem167,7445,4587,6839,4029,3219,3596,4146,3660,3608,2980,3906,4342
Tmem167-ps1,0,0,0,0,0,0,0,0,0,0,0,0
Tmem167b,6257,4506,6938,3753,3253,3476,3626,3738,3695,3735,4964,2719
Tmem168,5810,7662,5833,6227,2527,5696,2646,5790,3781,4721,4441,3804
Tmem169,0,0,0,0,0,3,0,0,0,0,0,5
Tmem17,57,106,54,101,47,74,20,38,93,61,86,260
Tmem170,332,220,407,200,154,193,106,222,209,106,196,156
Tmem170b,4706,3933,4708,3067,1604,2611,1362,2897,1387,2893,2700,1143
Tmem171,305,623,287,552,179,430,158,477,178,447,281,812
Tmem174,0,0,0,3,0,0,0,0,0,0,2,42
Tmem175,1393,2222,1675,1590,1164,1833,999,2173,1323,1878,1832,907
Tmem176a,193,669,93,769,112,505,95,540,10,789,160,465
Tmem176b,596,2020,340,2324,357,1602,310,1685,187,2255,587,1239
Tmem177,489,450,475,372,359,390,446,417,431,330,407,533
Tmem178,7,37,3,94,0,23,0,32,0,47,0,105
Tmem178b,0,1,1,0,2,0,5,4,0,0,0,5
Tmem179,2,0,0,0,0,3,6,0,0,0,0,0
Tmem179b,1278,1350,1164,1037,695,1269,694,1367,638,1142,886,1263
Tmem18,2948,2836,3419,2145,1780,2387,1998,2417,2106,2328,2680,2068
Tmem181a,3271,3505,3870,2619,1729,2276,2041,2682,2571,2319,2657,2643
Tmem181b-ps,1377,1580,1570,1134,600,1386,449,1535,939,1025,702,723
Tmem181c-ps,41,64,44,36,31,35,30,46,30,45,24,48
Tmem182,0,1,1,0,0,0,0,6,0,0,1,0
Tmem183a,6710,5487,7301,4165,3427,4181,3909,4736,3954,3569,4319,3514
Tmem184a,2,0,3,1,0,0,0,0,0,0,1,0
Tmem184b,8158,5082,12393,4455,4674,2713,3556,3215,6128,2887,5606,2378
Tmem184c,3101,3423,3592,2474,1746,2605,1612,2960,2943,2192,3017,1199
Tmem185a,1774,1944,2123,1351,1109,1422,1170,1563,991,1305,1617,994
Tmem185b,1921,1675,2145,1382,928,1006,1092,1134,1520,1088,1262,1404
Tmem186,1000,916,1165,652,637,787,554,900,937,696,812,683
Tmem19,4503,5330,6209,3533,3912,3621,4120,4214,4246,3338,4924,4404
Tmem190,1,1,1,0,0,0,0,0,0,0,0,0
Tmem191,236,611,321,355,263,611,193,786,385,480,290,205
Tmem192,3287,3996,4044,3410,2727,2653,2715,3018,2280,2827,3157,5511
Tmem196,0,0,0,0,0,0,0,0,0,0,0,0
Tmem198,6,8,4,5,1,0,5,9,0,3,0,0
Tmem198b,2742,1526,4079,883,1740,1207,1707,1485,1627,965,2114,380
Tmem199,2240,1933,2278,1560,1065,1175,1384,1298,1810,1152,998,1620
Tmem200a,0,0,0,6,0,3,0,0,26,1,0,0
Tmem200b,4,7,4,3,2,11,1,3,0,6,2,14
Tmem200c,0,0,0,0,0,0,0,0,0,1,0,0
Tmem201,143,324,222,242,117,226,84,208,264,223,250,314
Tmem202,143,223,174,198,131,202,82,223,296,268,170,216
Tmem203,755,751,917,602,495,447,562,553,259,598,527,1509
Tmem204,1,5,6,3,7,3,6,11,0,2,13,0
Tmem205,1136,1244,1258,920,1071,1170,1226,1231,944,884,1129,1563
Tmem207,0,0,0,2,0,0,0,0,0,0,1,0
Tmem208,2359,1890,2422,1378,1643,1602,1897,1699,1430,1207,1567,2739
Tmem209,2313,2790,2364,2263,1175,1952,1265,2025,1235,1918,2213,2186
Tmem210,0,0,0,0,0,0,0,0,0,0,0,0
Tmem212,2,0,0,0,0,0,0,0,0,0,0,0
Tmem213,0,0,0,0,0,0,0,0,0,1,0,0
Tmem214,4518,4976,5535,3691,3063,2657,2405,3072,2921,3154,3880,2676
Tmem215,0,0,0,0,0,0,0,1,0,0,0,0
Tmem216,272,201,315,161,202,185,219,242,327,199,282,341
Tmem217,6,10,10,6,1,8,5,5,25,3,6,10
Tmem217b,0,0,0,3,0,0,0,1,0,0,0,2
Tmem217rt,203,827,253,560,176,434,223,551,410,430,362,791
Tmem218,534,568,592,361,521,442,693,524,642,503,721,651
Tmem219,2778,2517,2675,2436,1952,2120,2333,2147,1888,2180,2220,4408
Tmem220,269,459,285,357,295,414,316,480,505,490,579,468
Tmem221,358,724,426,407,314,369,268,459,261,626,578,728
Tmem222,2511,2473,3098,1920,2047,1883,2186,2278,1915,2072,2485,3570
Tmem223,1025,854,1154,702,718,611,873,771,714,623,765,1247
Tmem225,1,0,0,0,0,1,0,0,0,0,0,0
Tmem229a,2,9,2,7,0,0,6,7,0,0,2,13
Tmem229b,2429,8234,3290,6211,2710,6132,2100,7218,2486,6761,5665,4510
Tmem230,1870,2138,1797,1563,1070,1722,950,1913,1366,1740,1442,1449
